OrderID,OrderDate,Category,Product,Region,Units,UnitPrice,UnitCost,DiscountRate
ORD-20240925-00279,2024-09-25,Accesorio,Teclado, norte ,9,26.45,18.66,0.14
ORD-20241223-00280,2024-12-23,Teléfono,Teléfono X,este ,7,648.28,468.99,0.09
ORD-20230203-00281,2023-02-03,Cómputo,Laptop Air,sur ,9,1639.67,1117.62,0.05
ORD-20241206-00282,2024-12-06,Accesorio,Cargador,este ,3,59.42,45.8,0.13
ORD-20230801-00283,2023-08-01,Accesorio,Cargador,Norte,8,25.5,15.72,0.01
ORD-20241115-00284,2024-11-15,Tablet,Tablet Plus,Norte,10,498.6,314.8,0.15
ORD-20240922-00285,2024-09-22,Teléfono,Teléfono Z,este,6,933.82,702.79,0.28
ORD-20230226-00286,2023-02-26,Tablet,Tablet Plus,Sur,10,363.47,238.1,0.04
ORD-20240315-00287,2024-03-15,Cómputo,Laptop Air,NORTE ,6,945.82,676.08,0.09
ORD-20230301-00288,2023-03-01,Accesorio,Audífonos,Norte,11,85.18,66.78,0.23
ORD-20230909-00289,2023-09-09,Tablet,Tablet Mini, norte ,6,482.33,290.88,0.12
ORD-20241006-00290,2024-10-06,Teléfono,Teléfono X,SUR,16,519.76,363.24,0.07
ORD-20230210-00291,2023-02-10,Accesorio,Audífonos, ESTE,12,17.45,11.86,0.02
ORD-20240303-00292,2024-03-03,Cómputo,Laptop Air,Este,4,1047.53,703.59,0.19
ORD-20240711-00293,2024-07-11,Teléfono,Teléfono X,Norte,9,970.41,584.09,0.23
ORD-20240503-00294,2024-05-03,Tablet,Tablet Plus,SUR,5,303.98,226.7,0.23
ORD-20230102-00295,2023-01-02,Cómputo,Laptop Pro,Oeste,10,1634.84,1042.69,0.09
ORD-20240509-00296,2024-05-09,Tablet,Tablet Mini, oeste,7,897.29,599.0,0.09
ORD-20230309-00297,2023-03-09,Teléfono,Teléfono Y,norte,9,630.12,490.42,0.27
ORD-20240811-00298,2024-08-11,Teléfono,Teléfono X, norte ,6,1228.58,918.4,0.15
ORD-20241227-00299,2024-12-27,Cómputo,Laptop Air,este,7,926.33,682.61,0.07
ORD-20241206-00300,2024-12-06,Cómputo,Laptop Air,Este,13,1173.81,786.23,0.24
ORD-20240721-00301,2024-07-21,Teléfono,Teléfono Z, norte ,11,682.52,512.56,0.11
ORD-20230905-00302,2023-09-05,Tablet,Tablet Mini,OESTE ,6,724.7,576.97,0.1
ORD-20240926-00303,2024-09-26,Tablet,Tablet Plus,norte,11,635.69,502.66,0.19
ORD-20240301-00304,2024-03-01,Cómputo,Laptop Air, norte ,9,1933.9,1446.37,0.18
ORD-20231215-00305,2023-12-15,Tablet,Tablet Plus,este ,13,855.42,569.25,0.26
ORD-20240305-00306,2024-03-05,Teléfono,Teléfono Y,norte,7,660.18,451.17,0.19
ORD-20230504-00307,2023-05-04,Cómputo,Laptop Air,Oeste  ,6,1743.92,1186.91,0.27
ORD-20230401-00308,2023-04-01,Teléfono,Teléfono Z,Norte,8,939.04,666.9,0.16
ORD-20240126-00309,2024-01-26,Teléfono,Teléfono Z,Este,13,521.76,359.28,0.06
ORD-20240217-00310,2024-02-17,Tablet,Tablet Mini,Oeste,7,718.72,440.9,0.16
ORD-20231108-00311,2023-11-08,Accesorio,Mouse, Sur,12,79.21,59.26,0.27
ORD-20240526-00312,2024-05-26,Teléfono,Teléfono Y,Sur,9,651.79,396.67,0.1
ORD-20230430-00313,2023-04-30,Teléfono,Teléfono Y,norte,7,788.9,528.17,0.18
ORD-20231123-00314,2023-11-23,Accesorio,Teclado,OESTE ,4,100.04,63.12,0.24
ORD-20230502-00315,2023-05-02,Tablet,Tablet Mini,Este,9,436.15,297.0,0.3
ORD-20231101-00316,2023-11-01,Teléfono,Teléfono Z, Sur,5,1000.94,688.07,0.05
ORD-20230708-00317,2023-07-08,Cómputo,Laptop Pro,OESTE ,6,1413.4,1110.96,0.02
ORD-20240531-00318,2024-05-31,Tablet,Tablet Plus, ESTE,8,826.55,528.71,0.17
ORD-20241120-00319,2024-11-20,Accesorio,Audífonos,Norte,5,20.59,13.98,0.0
ORD-20240527-00320,2024-05-27,Cómputo,Laptop Pro, ESTE,6,1470.7,955.36,0.13
ORD-20241222-00321,2024-12-22,Cómputo,Laptop Air,Oeste  ,14,971.4,702.45,0.07
ORD-20230329-00322,2023-03-29,Accesorio,Mouse,este,4,59.17,42.4,0.22
ORD-20240529-00323,2024-05-29,Tablet,Tablet Mini,Sur,10,632.89,482.21,0.17
ORD-20230730-00324,2023-07-30,Cómputo,Laptop Mini,Sur,8,1636.96,1277.37,0.09
ORD-20240612-00325,2024-06-12,Tablet,Tablet Mini,Oeste,12,327.87,207.59,0.17
ORD-20231230-00326,2023-12-30,Teléfono,Teléfono Y, norte ,5,803.0,569.55,0.11
ORD-20240619-00327,2024-06-19,Cómputo,Laptop Mini,este ,7,1159.29,716.34,0.06
ORD-20230327-00328,2023-03-27,Accesorio,Mouse,Sur,4,72.99,58.07,0.2
ORD-20240114-00329,2024-01-14,Tablet,Tablet Mini,Oeste  ,8,592.98,427.98,0.11
ORD-20231025-00330,2023-10-25,Accesorio,Mouse,Oeste  ,6,62.6,41.42,0.21
ORD-20230510-00331,2023-05-10,Teléfono,Teléfono X,este,8,1124.35,865.45,0.1
ORD-20230605-00332,2023-06-05,Tablet,Tablet Plus,OESTE ,7,514.39,316.45,0.18
ORD-20241003-00333,2024-10-03,Cómputo,Laptop Mini,Este,10,1812.32,1423.53,0.02
ORD-20240426-00334,2024-04-26,Cómputo,Laptop Air,norte,6,982.43,706.15,0.24
ORD-20241005-00335,2024-10-05,Tablet,Tablet Mini,norte,10,782.44,508.37,0.25
ORD-20240324-00336,2024-03-24,Accesorio,Cargador,Este,7,117.58,86.11,0.02
ORD-20240602-00337,2024-06-02,Cómputo,Laptop Air,sur ,10,1373.97,881.1,0.15
ORD-20241008-00338,2024-10-08,Cómputo,Laptop Air,sur ,8,1139.46,874.91,0.14
ORD-20241113-00339,2024-11-13,Tablet,Tablet Mini,este,11,357.61,278.25,0.23
ORD-20230210-00340,2023-02-10,Tablet,Tablet Plus,Oeste,11,896.06,699.69,0.09
ORD-20241217-00341,2024-12-17,Tablet,Tablet Plus,este ,3,527.51,400.05,0.17
ORD-20240303-00342,2024-03-03,Cómputo,Laptop Air, ESTE,13,1181.38,940.3,0.17
ORD-20240104-00343,2024-01-04,Accesorio,Mouse, Sur,8,57.21,38.98,0.1
ORD-20240901-00344,2024-09-01,Cómputo,Laptop Pro,este,9,1689.33,1276.17,0.05
ORD-20240707-00345,2024-07-07,Cómputo,Laptop Air, norte ,4,1803.6,1234.1,0.17
ORD-20230723-00346,2023-07-23,Teléfono,Teléfono Y,Oeste  ,5,1276.3,807.82,0.25
ORD-20240326-00347,2024-03-26,Teléfono,Teléfono Z,Este,10,782.58,542.88,0.14
ORD-20240407-00348,2024-04-07,Tablet,Tablet Plus,norte,8,519.35,312.34,0.06
ORD-20230325-00349,2023-03-25,Teléfono,Teléfono Y,este ,6,1078.75,844.85,0.16
ORD-20230201-00350,2023-02-01,Tablet,Tablet Plus,Oeste  ,9,733.6,448.19,0.05
ORD-20230819-00351,2023-08-19,Teléfono,Teléfono X, ESTE,11,1194.12,926.09,0.29
ORD-20240611-00352,2024-06-11,Tablet,Tablet Mini,Sur,6,790.17,476.81,0.23
ORD-20230219-00353,2023-02-19,Accesorio,Teclado,este,7,70.84,51.59,0.2
ORD-20240704-00354,2024-07-04,Accesorio,Teclado,Este,12,49.25,35.48,0.03
ORD-20241010-00355,2024-10-10,Teléfono,Teléfono Y,este ,12,1093.53,735.46,0.18
ORD-20231003-00356,2023-10-03,Teléfono,Teléfono Z,este ,9,628.58,501.3,0.22
ORD-20230117-00357,2023-01-17,Teléfono,Teléfono Z,este ,11,874.86,599.45,0.21
ORD-20240524-00358,2024-05-24,Teléfono,Teléfono X,norte,6,748.99,560.63,0.09
ORD-20240128-00359,2024-01-28,Cómputo,Laptop Mini, oeste,7,1960.94,1537.95,0.09
ORD-20240703-00360,2024-07-03,Tablet,Tablet Mini,este,9,857.21,556.9,0.1
ORD-20230510-00361,2023-05-10,Cómputo,Laptop Mini,SUR,6,1891.46,1327.32,0.17
ORD-20231020-00362,2023-10-20,Teléfono,Teléfono X,norte,7,969.96,695.08,0.28
ORD-20230418-00363,2023-04-18,Teléfono,Teléfono Z,norte,8,560.75,338.0,0.01
ORD-20230315-00364,2023-03-15,Tablet,Tablet Plus, oeste,6,610.43,407.59,0.04
ORD-20230502-00365,2023-05-02,Accesorio,Mouse,este,5,39.49,30.75,0.28
ORD-20240109-00366,2024-01-09,Cómputo,Laptop Mini, norte ,12,1358.28,932.65,0.23
ORD-20241003-00367,2024-10-03,Cómputo,Laptop Pro, Sur,9,1117.05,720.34,0.16
ORD-20230604-00368,2023-06-04,Teléfono,Teléfono X, ESTE,6,772.93,478.58,0.05
ORD-20231228-00369,2023-12-28,Teléfono,Teléfono Z,OESTE ,7,1216.64,884.17,0.04
ORD-20240420-00370,2024-04-20,Cómputo,Laptop Mini,norte,9,967.86,669.18,0.24
ORD-20230907-00371,2023-09-07,Accesorio,Teclado,este,3,95.85,65.78,0.0
ORD-20230103-00372,2023-01-03,Accesorio,Cargador,NORTE ,9,48.85,38.08,0.18
ORD-20241231-00373,2024-12-31,Tablet,Tablet Plus,OESTE ,7,690.75,461.26,0.08
ORD-20240519-00374,2024-05-19,Cómputo,Laptop Mini,este,7,1789.14,1164.91,0.16
ORD-20240204-00375,2024-02-04,Cómputo,Laptop Mini,Sur,7,1782.98,1350.15,0.29
ORD-20230902-00376,2023-09-02,Accesorio,Mouse,norte,6,12.39,8.29,0.28
ORD-20230810-00377,2023-08-10,Tablet,Tablet Mini,Oeste  ,12,405.33,254.05,0.03
ORD-20230817-00378,2023-08-17,Cómputo,Laptop Pro,Oeste  ,8,1270.37,937.84,0.21
ORD-20230928-00379,2023-09-28,Tablet,Tablet Mini,Oeste,9,712.21,438.5,0.14
ORD-20240320-00380,2024-03-20,Accesorio,Mouse, oeste,10,138.76,104.25,0.29
ORD-20240523-00381,2024-05-23,Tablet,Tablet Mini,Oeste  ,9,668.76,487.27,0.11
ORD-20240709-00382,2024-07-09,Teléfono,Teléfono X,Norte,8,993.96,682.57,0.11
ORD-20230329-00383,2023-03-29,Cómputo,Laptop Mini,Norte,9,1072.12,704.96,0.05
ORD-20230822-00384,2023-08-22,Accesorio,Cargador,Sur,5,26.43,18.59,0.26
ORD-20240708-00385,2024-07-08,Teléfono,Teléfono Y,NORTE ,12,557.7,374.69,0.17
ORD-20240512-00386,2024-05-12,Cómputo,Laptop Air,norte,11,1261.05,787.86,0.02
ORD-20241008-00387,2024-10-08,Cómputo,Laptop Air,SUR,7,1213.62,896.49,0.15
ORD-20230404-00388,2023-04-04,Cómputo,Laptop Mini,Oeste,9,1840.03,1255.86,0.13
ORD-20231214-00389,2023-12-14,Accesorio,Mouse,sur ,10,70.55,44.36,0.24
ORD-20230608-00390,2023-06-08,Tablet,Tablet Plus, oeste,6,304.95,224.81,0.05
ORD-20231116-00391,2023-11-16,Teléfono,Teléfono Z,norte,3,816.92,647.1,0.19
ORD-20240712-00392,2024-07-12,Teléfono,Teléfono Y,Sur,10,548.63,428.63,0.22
ORD-20230415-00393,2023-04-15,Cómputo,Laptop Air, ESTE,299,1146.74,868.32,0.04
ORD-20240106-00394,2024-01-06,Accesorio,Mouse,Sur,6,91.17,55.19,0.09
ORD-20231106-00395,2023-11-06,Teléfono,Teléfono X,este ,5,983.27,769.44,0.02
ORD-20230129-00396,2023-01-29,Tablet,Tablet Plus, Sur,5,479.56,297.75,0.28
ORD-20240712-00397,2024-07-12,Cómputo,Laptop Pro,este ,10,1647.93,1297.83,0.2
ORD-20240813-00398,2024-08-13,Cómputo,Laptop Pro,Norte,6,1686.53,1134.19,0.19
ORD-20231030-00399,2023-10-30,Accesorio,Mouse,Este,7,27.36,19.34,0.18
ORD-20230305-00400,2023-03-05,Teléfono,Teléfono Y,Oeste  ,14,644.71,422.43,0.22
ORD-20240329-00401,2024-03-29,Accesorio,Mouse,NORTE ,9,19.69,13.61,0.13
ORD-20241231-00402,2024-12-31,Teléfono,Teléfono X,Norte,8,511.17,349.45,0.18
ORD-20230202-00403,2023-02-02,Accesorio,Mouse,este ,7,105.61,64.35,0.27
ORD-20231011-00404,2023-10-11,Cómputo,Laptop Air,este,8,1686.63,1112.55,0.05
ORD-20230610-00405,2023-06-10,Cómputo,Laptop Mini,este ,13,1645.97,1112.44,0.08
ORD-20241201-00406,2024-12-01,Cómputo,Laptop Pro,Norte,9,956.96,753.43,0.21
ORD-20230529-00407,2023-05-29,Cómputo,Laptop Pro, ESTE,12,1309.88,796.32,0.25
ORD-20241001-00408,2024-10-01,Cómputo,Laptop Air,norte,2,1522.74,1065.49,0.16
ORD-20241218-00409,2024-12-18,Accesorio,Audífonos,Este,6,41.85,29.12,0.07
ORD-20240805-00410,2024-08-05,Cómputo,Laptop Air,Oeste  ,10,999.95,748.95,0.22
ORD-20230202-00411,2023-02-02,Cómputo,Laptop Mini, norte ,9,1940.39,1496.6,0.2
ORD-20230329-00412,2023-03-29,Cómputo,Laptop Pro,sur ,5,1853.95,1163.22,0.08
ORD-20230607-00413,2023-06-07,Tablet,Tablet Mini,Este,6,474.1,300.2,0.09
ORD-20241120-00414,2024-11-20,Accesorio,Teclado, norte ,12,42.69,33.1,0.24
ORD-20230123-00415,2023-01-23,Cómputo,Laptop Mini,NORTE ,8,1949.71,1347.79,0.12
ORD-20240422-00416,2024-04-22,Accesorio,Mouse, oeste,7,109.3,81.72,0.24
ORD-20240412-00417,2024-04-12,Accesorio,Teclado,Oeste,12,113.58,88.37,0.2
ORD-20230905-00418,2023-09-05,Tablet,Tablet Plus,NORTE ,10,512.6,394.2,0.12
ORD-20240422-00419,2024-04-22,Tablet,Tablet Mini,Sur,12,540.86,356.37,0.22
ORD-20230116-00420,2023-01-16,Teléfono,Teléfono Z,Sur,10,508.74,312.0,0.21
ORD-20230910-00421,2023-09-10,Teléfono,Teléfono Y, norte ,18,1065.57,809.51,0.19
ORD-20240731-00422,2024-07-31,Tablet,Tablet Plus,este,9,419.43,272.92,0.02
ORD-20230127-00423,2023-01-27,Cómputo,Laptop Pro,OESTE ,9,1161.92,772.94,0.03
ORD-20240329-00424,2024-03-29,Teléfono,Teléfono Y,este ,8,686.24,423.38,0.2
ORD-20231114-00425,2023-11-14,Teléfono,Teléfono Z, Sur,7,796.96,509.46,0.08
ORD-20241017-00426,2024-10-17,Cómputo,Laptop Air, oeste,5,1738.02,1114.9,0.03
ORD-20230506-00427,2023-05-06,Accesorio,Cargador,norte,4,108.52,69.34,0.11
ORD-20241124-00428,2024-11-24,Tablet,Tablet Plus,SUR,6,531.54,378.5,0.05
ORD-20231108-00429,2023-11-08,Cómputo,Laptop Air,Oeste,8,1089.71,705.73,0.13
ORD-20240326-00430,2024-03-26,Teléfono,Teléfono X, Sur,6,832.68,591.36,0.28
ORD-20230930-00431,2023-09-30,Tablet,Tablet Plus,Oeste  ,6,647.3,484.13,0.05
ORD-20240626-00432,2024-06-26,Tablet,Tablet Plus,OESTE ,13,547.26,345.08,0.24
ORD-20230611-00433,2023-06-11,Cómputo,Laptop Mini,Este,8,1272.14,995.62,0.17
ORD-20240527-00434,2024-05-27,Tablet,Tablet Mini, ESTE,5,425.28,276.26,0.13
ORD-20240907-00435,2024-09-07,Teléfono,Teléfono X,Oeste  ,7,823.6,643.16,0.17
ORD-20240213-00436,2024-02-13,Tablet,Tablet Plus, norte ,12,464.38,304.45,0.16
ORD-20240521-00437,2024-05-21,Cómputo,Laptop Mini,Norte,4,1554.19,1041.63,0.15
ORD-20231219-00438,2023-12-19,Cómputo,Laptop Pro,Norte,8,1411.27,919.75,
ORD-20231211-00439,2023-12-11,Accesorio,Mouse,Oeste,6,78.35,55.75,0.1
ORD-20231207-00440,2023-12-07,Teléfono,Teléfono X, oeste,10,733.38,563.63,0.17
ORD-20231020-00441,2023-10-20,Tablet,Tablet Plus,este,6,605.0,448.45,0.06
ORD-20241002-00442,2024-10-02,Teléfono,Teléfono X, oeste,9,688.77,542.12,0.14
ORD-20230321-00443,2023-03-21,Tablet,Tablet Mini,Oeste  ,8,376.87,279.98,0.15
ORD-20241204-00444,2024-12-04,Tablet,Tablet Plus,SUR,9,635.2,500.08,0.03
ORD-20240316-00445,2024-03-16,Tablet,Tablet Mini,este ,9,729.37,437.77,0.07
ORD-20230809-00446,2023-08-09,Teléfono,Teléfono Y, Sur,8,841.67,638.9,0.29
ORD-20240104-00447,2024-01-04,Tablet,Tablet Mini,Oeste,9,445.02,353.31,0.13
ORD-20240221-00448,2024-02-21,Cómputo,Laptop Air,Oeste  ,9,1811.8,1229.31,
ORD-20241023-00449,2024-10-23,Tablet,Tablet Plus,norte,4,569.7,359.96,0.12
ORD-20240903-00450,2024-09-03,Cómputo,Laptop Mini,Norte,5,1544.62,1140.14,0.16
ORD-20241209-00451,2024-12-09,Accesorio,Teclado,Oeste,9,60.96,37.42,0.27
ORD-20230317-00452,2023-03-17,Tablet,Tablet Plus, oeste,7,570.0,398.6,0.2
ORD-20240814-00453,2024-08-14,Tablet,Tablet Plus,sur ,8,899.07,625.52,0.09
ORD-20241224-00454,2024-12-24,Teléfono,Teléfono X, Sur,7,637.56,461.88,0.05
ORD-20240925-00455,2024-09-25,Tablet,Tablet Plus,Norte,10,502.97,365.25,0.1
ORD-20230801-00456,2023-08-01,Teléfono,Teléfono X, norte ,6,1170.39,805.1,0.23
ORD-20231229-00457,2023-12-29,Accesorio,Cargador,Norte,7,63.25,45.56,0.13
ORD-20240618-00458,2024-06-18,Teléfono,Teléfono X, Sur,9,789.62,627.47,0.3
ORD-20231001-00459,2023-10-01,Accesorio,Mouse,SUR,4,117.48,82.32,0.05
ORD-20230819-00460,2023-08-19,Cómputo,Laptop Pro,OESTE ,13,1928.44,1294.77,0.29
ORD-20231217-00461,2023-12-17,Cómputo,Laptop Mini,sur ,9,942.76,648.62,0.15
ORD-20240918-00462,2024-09-18,Tablet,Tablet Mini,este,8,515.63,390.38,0.22
ORD-20240124-00463,2024-01-24,Accesorio,Mouse,este,3,22.77,14.81,0.25
ORD-20231128-00464,2023-11-28,Tablet,Tablet Plus, oeste,6,308.32,199.22,0.2
ORD-20240820-00465,2024-08-20,Cómputo,Laptop Mini,Oeste,8,989.31,612.79,0.18
ORD-20230309-00466,2023-03-09,Tablet,Tablet Plus,OESTE ,5,461.09,366.77,0.16
ORD-20230421-00467,2023-04-21,Cómputo,Laptop Mini, oeste,7,1709.89,1242.18,0.25
ORD-20230720-00468,2023-07-20,Accesorio,Cargador,Norte,10,52.69,40.38,0.27
ORD-20240315-00469,2024-03-15,Accesorio,Mouse,sur ,8,52.44,33.67,0.05
ORD-20230910-00470,2023-09-10,Cómputo,Laptop Air,Oeste,9,1682.79,1040.86,0.18
ORD-20241024-00471,2024-10-24,Accesorio,Mouse,este ,8,39.46,31.31,0.04
ORD-20231122-00472,2023-11-22,Cómputo,Laptop Mini,norte,9,1842.88,1283.95,0.27
ORD-20230612-00473,2023-06-12,Tablet,Tablet Plus,norte,8,876.37,536.64,0.29
ORD-20231230-00474,2023-12-30,Cómputo,Laptop Air,Sur,6,1992.83,1329.77,0.0
ORD-20230730-00475,2023-07-30,Teléfono,Teléfono X, norte ,12,1195.65,808.14,0.14
ORD-20241207-00476,2024-12-07,Teléfono,Teléfono Z,norte,12,1156.98,863.41,0.21
ORD-20240907-00477,2024-09-07,Tablet,Tablet Mini,norte,8,827.93,622.04,0.04
ORD-20240614-00478,2024-06-14,Tablet,Tablet Plus,OESTE ,7,609.92,396.76,0.16
ORD-20240421-00479,2024-04-21,Cómputo,Laptop Pro,norte,8,1255.12,953.56,0.12
ORD-20230110-00480,2023-01-10,Accesorio,Audífonos,Oeste,6,137.17,98.46,0.11
ORD-20241206-00481,2024-12-06,Tablet,Tablet Plus,Este,8,828.05,596.2,0.28
ORD-20240403-00482,2024-04-03,Teléfono,Teléfono Y, Sur,8,697.07,517.16,0.26
ORD-20240414-00483,2024-04-14,Teléfono,Teléfono X, Sur,4,744.89,583.8,0.19
ORD-20240207-00484,2024-02-07,Tablet,Tablet Plus, oeste,9,775.4,493.69,0.05
ORD-20241124-00485,2024-11-24,Accesorio,Mouse,SUR,8,34.8,24.28,0.18
ORD-20230915-00486,2023-09-15,Accesorio,Teclado, norte ,9,141.42,88.31,0.29
ORD-20240827-00487,2024-08-27,Tablet,Tablet Plus,OESTE ,8,705.98,561.58,0.01
ORD-20241124-00488,2024-11-24,Tablet,Tablet Mini,NORTE ,10,568.21,364.26,0.1
ORD-20240508-00489,2024-05-08,Accesorio,Audífonos,Sur,9,123.66,81.27,0.18
ORD-20241006-00490,2024-10-06,Tablet,Tablet Plus,NORTE ,13,572.86,387.3,0.21
ORD-20230519-00491,2023-05-19,Teléfono,Teléfono X,Este,10,616.99,466.35,0.27
ORD-20230319-00492,2023-03-19,Accesorio,Audífonos,Norte,10,70.34,42.28,0.24
ORD-20230606-00493,2023-06-06,Cómputo,Laptop Mini,Este,9,1484.05,952.52,0.05
ORD-20230418-00494,2023-04-18,Teléfono,Teléfono Z,NORTE ,4,982.34,628.56,0.28
ORD-20240922-00495,2024-09-22,Cómputo,Laptop Mini, norte ,4,947.48,571.18,0.19
ORD-20231004-00496,2023-10-04,Tablet,Tablet Mini, oeste,7,553.51,356.3,0.14
ORD-20230902-00497,2023-09-02,Cómputo,Laptop Pro,Este,8,1134.6,737.32,0.18
ORD-20240706-00498,2024-07-06,Teléfono,Teléfono Y,OESTE ,8,612.99,384.42,0.25
ORD-20240516-00499,2024-05-16,Teléfono,Teléfono X, oeste,12,753.36,461.6,0.28
ORD-20241230-00500,2024-12-30,Cómputo,Laptop Air,OESTE ,3,1815.73,1430.15,0.16
ORD-20231115-00501,2023-11-15,Cómputo,Laptop Pro, norte ,5,1492.8,950.68,0.29
ORD-20230130-00502,2023-01-30,Teléfono,Teléfono X,norte,10,803.05,622.31,0.05
ORD-20231202-00503,2023-12-02,Teléfono,Teléfono X,Sur,7,1142.76,694.12,0.26
ORD-20230303-00504,2023-03-03,Cómputo,Laptop Pro,Oeste,12,1274.5,886.51,0.01
ORD-20230108-00505,2023-01-08,Tablet,Tablet Mini,este,3,618.38,405.08,0.06
ORD-20230927-00506,2023-09-27,Cómputo,Laptop Pro,Oeste,3,1379.41,950.71,0.23
ORD-20240824-00507,2024-08-24,Teléfono,Teléfono Z,este,7,1059.81,716.73,0.08
ORD-20230422-00508,2023-04-22,Tablet,Tablet Mini,norte,5,504.7,403.42,0.03
ORD-20230816-00509,2023-08-16,Accesorio,Cargador, oeste,6,24.68,16.53,0.22
ORD-20240228-00510,2024-02-28,Teléfono,Teléfono Z,SUR,8,936.43,573.23,0.11
ORD-20230904-00511,2023-09-04,Accesorio,Audífonos, norte ,10,60.61,43.93,0.08
ORD-20230509-00512,2023-05-09,Teléfono,Teléfono Y,este ,5,1150.2,847.92,0.14
ORD-20230222-00513,2023-02-22,Cómputo,Laptop Mini,Norte,12,1492.49,986.19,0.24
ORD-20240714-00514,2024-07-14,Accesorio,Audífonos, Sur,12,115.22,86.73,0.25
ORD-20240401-00515,2024-04-01,Tablet,Tablet Mini, norte ,468,352.28,224.99,0.24
ORD-20231022-00516,2023-10-22,Teléfono,Teléfono X,Sur,7,1011.68,620.48,0.25
ORD-20240723-00517,2024-07-23,Teléfono,Teléfono Y,OESTE ,1,760.15,474.13,0.25
ORD-20231102-00518,2023-11-02,Accesorio,Cargador,Sur,9,93.43,62.02,0.06
ORD-20240109-00519,2024-01-09,Teléfono,Teléfono X,Oeste,8,837.1,632.84,0.14
ORD-20240817-00520,2024-08-17,Teléfono,Teléfono Y,NORTE ,8,1116.13,875.13,0.02
ORD-20231216-00521,2023-12-16,Tablet,Tablet Mini,SUR,9,754.15,470.8,0.05
ORD-20240308-00522,2024-03-08,Teléfono,Teléfono Z, oeste,5,1247.05,849.5,0.2
ORD-20240718-00523,2024-07-18,Tablet,Tablet Plus,SUR,8,370.71,236.01,0.1
ORD-20240109-00524,2024-01-09,Cómputo,Laptop Mini, Sur,8,985.96,618.73,0.14
ORD-20230312-00525,2023-03-12,Teléfono,Teléfono Z, Sur,11,1186.52,733.75,0.19
ORD-20230202-00526,2023-02-02,Tablet,Tablet Plus,Norte,10,369.82,293.44,0.05
ORD-20240131-00527,2024-01-31,Teléfono,Teléfono Z, oeste,12,852.61,610.5,0.12
ORD-20230614-00528,2023-06-14,Teléfono,Teléfono Z,Oeste,12,1160.29,845.58,0.23
ORD-20240701-00529,2024-07-01,Cómputo,Laptop Pro,OESTE ,5,1198.64,806.92,0.14
ORD-20231129-00530,2023-11-29,Accesorio,Teclado,Oeste,5,106.21,74.06,0.09
ORD-20230925-00531,2023-09-25,Cómputo,Laptop Mini,Sur,8,1723.06,1148.63,0.06
ORD-20240908-00532,2024-09-08,Cómputo,Laptop Pro,sur ,7,1066.28,668.49,0.06
ORD-20241002-00533,2024-10-02,Teléfono,Teléfono Y,SUR,10,826.71,593.36,0.17
ORD-20230129-00534,2023-01-29,Cómputo,Laptop Air,Este,5,1443.32,1051.99,0.13
ORD-20231130-00535,2023-11-30,Tablet,Tablet Plus, Sur,6,851.64,596.59,0.22
ORD-20240104-00536,2024-01-04,Cómputo,Laptop Air,Oeste,11,1693.58,1284.94,0.19
ORD-20230326-00537,2023-03-26,Tablet,Tablet Plus,este,8,798.9,619.04,0.05
ORD-20241117-00538,2024-11-17,Accesorio,Cargador,SUR,11,106.84,76.43,0.05
ORD-20241215-00539,2024-12-15,Teléfono,Teléfono Z, Sur,8,984.54,762.06,0.26
ORD-20241222-00540,2024-12-22,Teléfono,Teléfono Z,sur ,6,850.14,647.89,0.3
ORD-20231130-00541,2023-11-30,Accesorio,Mouse,OESTE ,8,65.13,42.18,0.24
ORD-20230316-00542,2023-03-16,Accesorio,Cargador,este ,11,135.17,96.93,0.2
ORD-20240704-00543,2024-07-04,Tablet,Tablet Plus, ESTE,5,563.87,367.56,0.12
ORD-20240626-00544,2024-06-26,Cómputo,Laptop Mini,Norte,6,1848.85,1293.38,0.06
ORD-20230227-00545,2023-02-27,Accesorio,Mouse,este ,13,72.77,44.23,0.21
ORD-20240320-00546,2024-03-20,Accesorio,Cargador, oeste,13,113.52,89.59,0.27
ORD-20240814-00547,2024-08-14,Accesorio,Teclado, oeste,9,11.34,7.65,0.09
ORD-20230127-00548,2023-01-27,Tablet,Tablet Mini,NORTE ,3,405.69,294.49,0.11
ORD-20230422-00549,2023-04-22,Teléfono,Teléfono Z,Oeste,15,542.13,337.51,0.1
ORD-20240514-00550,2024-05-14,Accesorio,Mouse, oeste,9,128.86,101.24,0.14
ORD-20230402-00551,2023-04-02,Accesorio,Audífonos,NORTE ,9,48.79,32.2,0.12
ORD-20240118-00552,2024-01-18,Teléfono,Teléfono Z,SUR,11,593.06,411.09,
ORD-20230722-00553,2023-07-22,Tablet,Tablet Plus,este ,11,543.74,383.76,0.07
ORD-20230123-00554,2023-01-23,Accesorio,Teclado, norte ,503,127.09,98.91,0.08
ORD-20231107-00555,2023-11-07,Accesorio,Audífonos,NORTE ,9,148.86,105.71,0.27
ORD-20231206-00556,2023-12-06,Accesorio,Teclado,sur ,8,79.83,50.64,0.15
ORD-20231221-00557,2023-12-21,Teléfono,Teléfono Y,norte,6,693.95,455.56,0.26
ORD-20230124-00558,2023-01-24,Cómputo,Laptop Mini, ESTE,9,1718.32,1048.34,0.18
ORD-20231110-00559,2023-11-10,Tablet,Tablet Mini,este ,13,501.07,327.87,0.23
ORD-20231221-00560,2023-12-21,Tablet,Tablet Plus,Norte,9,693.12,425.26,0.28
